"Enhancer","Genes","XBP1","Trl","xrp1","USP","bergman_EcR_usp","CF2","bergman_Rel","da","crp","EcR","GATA_elemento","ERR","Eip74EF","h","gcm","kay_Jra","Hnf4","srp_SANGER","slp2_forkhead","Rel_FFS","Tgo","TBS","new_act_score","treatment","new_act_binary","chromosome"
"3R:12792645-12793394(+)","FBgn0038084",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,824.414,"20E","Low","3R"
"3R:12914545-12915322(+)","FBgn0038090;FBgn0038092",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2012.34,"20E","High","3R"
"3R:12960021-12960783(+)","FBgn0038095;FBgn0038097;FBgn0040493;FBgn0038098;FBgn0087021",0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,2,0,0,0,8,888.116,"20E","Low","3R"
"3R:12961571-12962296(+)","FBgn0038095;FBgn0038097;FBgn0040493;FBgn0038098;FBgn0087021",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,470.493,"20E","Low","3R"
"3R:13012404-13013375(+)","FBgn0038110;FBgn0038109;FBgn0283438;FBgn0038108;FBgn0265083;FBgn0038107;FBgn0020496",1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,525.536,"20E","Low","3R"
"3R:13015973-13016668(+)","FBgn0038110;FBgn0283439;FBgn0038109;FBgn0002354;FBgn0283438;FBgn0038108;FBgn0020496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,582.156,"20E","Low","3R"
"3R:13017251-13017888(+)","FBgn0038110;FBgn0283439;FBgn0038109;FBgn0002354;FBgn0003308;FBgn0283438;FBgn0038108;FBgn0020496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,4,1463.5,"20E","High","3R"
"3R:1302250-1302972(+)","FBgn0267431",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1298.78,"20E","High","3R"
"3R:13088584-13089144(+)","FBgn0004666;FBgn0266302;FBgn0262365;FBgn0085337;FBgn0038118",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,4,497.338,"20E","Low","3R"
"3R:1330699-1331433(+)","FBgn0267431",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2384.34,"20E","High","3R"
"3R:13318151-13318662(+)","FBgn0262844;FBgn0038139;FBgn0052473;FBgn0264991;FBgn0266455",0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,432.355,"20E","Low","3R"
"3R:13324306-13324845(+)","FBgn0038140;FBgn0038139;FBgn0052473;FBgn0264991;FBgn0266455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,670.461,"20E","Low","3R"
"3R:1333236-1333920(+)","FBgn0267431",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1116.09,"20E","Low","3R"
"3R:13340068-13340691(+)","FBgn0045442;FBgn0038139;FBgn0038140",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,896.419,"20E","Low","3R"
"3R:1338518-1339094(+)","FBgn0267431",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,564.996,"20E","Low","3R"
"3R:1341149-1341860(+)","FBgn0267431",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1173.73,"20E","Low","3R"
"3R:13593662-13594255(+)","FBgn0038160;FBgn0038158;FBgn0038159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,471.915,"20E","Low","3R"
"3R:13790649-13791346(+)","FBgn0260464;FBgn0051588;FBgn0038181;FBgn0038183;FBgn0259721;FBgn0051331;FBgn0000454;FBgn0267150",0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,8,2817.73,"20E","High","3R"
"3R:13806821-13807557(+)","FBgn0259732;FBgn0051588;FBgn0051331;FBgn0259731;FBgn0263650;FBgn0259730;FBgn0259733;FBgn0263651",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,515.624,"20E","Low","3R"
"3R:13827838-13828496(+)","FBgn0262992;FBgn0259732;FBgn0263651;FBgn0259731;FBgn0266464;FBgn0002862;FBgn0263650;FBgn0259730;FBgn0259733;FBgn0051495",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,6,631.911,"20E","Low","3R"
"3R:13930402-13931087(+)","FBgn0038189;FBgn0038188",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,452.783,"20E","Low","3R"
"3R:13977485-13978059(+)","FBgn0263414;FBgn0015270;FBgn0264493;FBgn0038191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1132.91,"20E","Low","3R"
"3R:14005853-14006465(+)","FBgn0264493",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,1541.81,"20E","High","3R"
"3R:14023961-14024866(+)","FBgn0038196;FBgn0264493;FBgn0038195;FBgn0038194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,777.152,"20E","Low","3R"
"3R:14055736-14056422(+)","FBgn0011971;FBgn0038197",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1237.73,"20E","High","3R"
"3R:14060130-14060884(+)","FBgn0038197",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,6,474.26,"20E","Low","3R"
"3R:14067849-14068566(+)","FBgn0038197",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,2177.12,"20E","High","3R"
"3R:14070373-14071214(+)","FBgn0038197",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,535.152,"20E","Low","3R"
"3R:1408948-1409650(+)","FBgn0267431",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1895.12,"20E","High","3R"
"3R:14122448-14123095(+)","FBgn0262955;FBgn0010340;FBgn0038202;FBgn0038205;FBgn0038203;FBgn0038207;FBgn0038206;FBgn0020510;FBgn0265168;FBgn0038204",0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,386.531,"20E","Low","3R"
"3R:14180749-14181550(+)","FBgn0011582",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2133.36,"20E","High","3R"
"3R:14294351-14295076(+)","FBgn0003567;FBgn0004855;FBgn0267156;FBgn0038220;FBgn0038221;FBgn0003862",1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,6,725.747,"20E","Low","3R"
"3R:14295545-14296379(+)","FBgn0003567;FBgn0004855;FBgn0267156;FBgn0038220;FBgn0038221;FBgn0051321;FBgn0003862",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,4,747.657,"20E","Low","3R"
"3R:14362940-14363534(+)","FBgn0266248;FBgn0086058;FBgn0024321;FBgn0051320",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,415.481,"20E","Low","3R"
"3R:14369206-14369763(+)","FBgn0051320;FBgn0038225;FBgn0266248;FBgn0086058;FBgn0024321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,617.961,"20E","Low","3R"
"3R:14371284-14372010(+)","FBgn0051320;FBgn0038225;FBgn0266248;FBgn0086058;FBgn0024321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1361.88,"20E","High","3R"
"3R:14396172-14396745(+)","FBgn0262327;FBgn0086901;FBgn0038225",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,517.196,"20E","Low","3R"
"3R:14450750-14451438(+)","FBgn0086901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,801.282,"20E","Low","3R"
"3R:14460418-14461126(+)","FBgn0086901",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,768.072,"20E","Low","3R"
"3R:14467193-14467788(+)","FBgn0086901",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,477.231,"20E","Low","3R"
"3R:14470650-14471796(+)","FBgn0086901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1340.46,"20E","High","3R"
"3R:14473989-14474558(+)","FBgn0086901",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,4,678.267,"20E","Low","3R"
"3R:14479741-14480283(+)","FBgn0086901",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,1145,"20E","Low","3R"
"3R:14485823-14486457(+)","FBgn0265066;FBgn0086901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,579.98,"20E","Low","3R"
"3R:14568516-14569134(+)","FBgn0004629;FBgn0038240;FBgn0038242;FBgn0038237;FBgn0051313;FBgn0038244;FBgn0038241;FBgn0264903;FBgn0038238;FBgn0020299;FBgn0038243;FBgn0038239;FBgn0264904",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,593.355,"20E","Low","3R"
"3R:14598138-14598740(+)","FBgn0020299;FBgn0267865;FBgn0038246",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,5,577.435,"20E","Low","3R"
"3R:14625402-14625992(+)","FBgn0038247;FBgn0038248;FBgn0038246;FBgn0003169;FBgn0013981",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,492.325,"20E","Low","3R"
"3R:14649550-14650574(+)","FBgn0025808;FBgn0038247;FBgn0265140;FBgn0038248;FBgn0038252;FBgn0038251;FBgn0086686;FBgn0038250",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1541.17,"20E","High","3R"
"3R:14654467-14655334(+)","FBgn0025808;FBgn0038247;FBgn0265140;FBgn0038248;FBgn0038252;FBgn0038251;FBgn0086686;FBgn0038250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,790.977,"20E","Low","3R"
"3R:14689811-14690658(+)","FBgn0262127;FBgn0265140",0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,7,973.169,"20E","Low","3R"
"3R:14698349-14698849(+)","FBgn0262127;FBgn0265140",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,697.044,"20E","Low","3R"
"3R:14703300-14704083(+)","FBgn0262127;FBgn0265140",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,731.097,"20E","Low","3R"
"3R:14711598-14712297(+)","FBgn0262127;FBgn0265140;FBgn0038256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1020.75,"20E","Low","3R"
"3R:14715792-14716566(+)","FBgn0262127;FBgn0038256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1204.96,"20E","Low","3R"
"3R:14721852-14722832(+)","FBgn0262127;FBgn0011217;FBgn0038256",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1455.16,"20E","High","3R"
"3R:14733055-14733750(+)","FBgn0262127;FBgn0038257;FBgn0263929;FBgn0011217;FBgn0038256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543.4,"20E","High","3R"
"3R:14737666-14738453(+)","FBgn0262127;FBgn0038257;FBgn0263929;FBgn0038258;FBgn0011217;FBgn0038256",0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1136.25,"20E","Low","3R"
"3R:14744433-14745185(+)","FBgn0038257;FBgn0263929;FBgn0038258;FBgn0011217;FBgn0038256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1433.46,"20E","High","3R"
"3R:14749138-14749958(+)","FBgn0263929;FBgn0038258;FBgn0011217;FBgn0038257",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,1669.99,"20E","High","3R"
"3R:15089198-15090009(+)","FBgn0038282;FBgn0038285;FBgn0038286;FBgn0261859",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,663.781,"20E","Low","3R"
"3R:15128162-15129113(+)","FBgn0267160;FBgn0038290;FBgn0038292;FBgn0266064;FBgn0261859;FBgn0262315;FBgn0038291",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,6,1023.75,"20E","Low","3R"
"3R:15146659-15147255(+)","FBgn0267160;FBgn0038290;FBgn0038292;FBgn0266064;FBgn0261859;FBgn0038291;FBgn0038295",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,5,552.695,"20E","Low","3R"
"3R:15166646-15167450(+)","FBgn0038294;FBgn0038295",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1792.47,"20E","High","3R"
"3R:15239227-15240656(+)","FBgn0051344;FBgn0038307;FBgn0259823;FBgn0266599;FBgn0263448;FBgn0045035;FBgn0038306;FBgn0038309;FBgn0085345;FBgn0263979",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,1122.56,"20E","Low","3R"
"3R:15243462-15244163(+)","FBgn0263740;FBgn0038307;FBgn0259823;FBgn0266599;FBgn0263448;FBgn0045035;FBgn0038306;FBgn0038309;FBgn0085345",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,5,727.253,"20E","Low","3R"
"3R:1533577-1534441(+)","FBgn0267431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,923.892,"20E","Low","3R"
"3R:15457991-15458537(+)","FBgn0038341",1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,6,725.031,"20E","Low","3R"
"3R:15473821-15474542(+)","FBgn0038341;FBgn0019940;FBgn0038342;FBgn0038343;FBgn0038344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,4,545.289,"20E","Low","3R"
"3R:15650558-15651601(+)","FBgn0263040;FBgn0053207;FBgn0263041",0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,761.101,"20E","Low","3R"
"3R:15670246-15670999(+)","FBgn0264431;FBgn0053207",0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,783.725,"20E","Low","3R"
"3R:15677297-15678065(+)","FBgn0264431;FBgn0053207",0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,1,0,8,829.025,"20E","Low","3R"
"3R:15694032-15694761(+)","FBgn0038354;FBgn0038353;FBgn0051446;FBgn0053207;FBgn0267195;FBgn0267196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1497.9,"20E","High","3R"
"3R:15739247-15740050(+)","FBgn0085303;FBgn0038355",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1881.51,"20E","High","3R"
"3R:15851899-15852666(+)","FBgn0038376;FBgn0038371;FBgn0051183;FBgn0038377;FBgn0038373;FBgn0017567;FBgn0265048;FBgn0003483",0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,1,0,1,8,549.586,"20E","Low","3R"
"3R:15865644-15866385(+)","FBgn0051183;FBgn0038376;FBgn0038377;FBgn0265048",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,586.831,"20E","Low","3R"
"3R:15875106-15875798(+)","FBgn0051183;FBgn0038380;FBgn0038377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1125.81,"20E","Low","3R"
"3R:15975012-15975980(+)","FBgn0022787;FBgn0013334;FBgn0038388;FBgn0038390;FBgn0003507;FBgn0038389;FBgn0052856;FBgn0264982;FBgn0002783",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,710.019,"20E","Low","3R"
"3R:15984074-15985347(+)","FBgn0022787;FBgn0003507;FBgn0264982;FBgn0002783",1,1,0,0,1,0,0,0,0,0,1,1,0,0,4,0,0,4,0,0,1,14,2177.44,"20E","High","3R"
"3R:15987120-15987724(+)","FBgn0022787;FBgn0003507;FBgn0264982;FBgn0002783",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,854.267,"20E","Low","3R"
"3R:16004905-16005563(+)","FBgn0038391;FBgn0003507;FBgn0262028;FBgn0264982",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,7,689.147,"20E","Low","3R"
"3R:16029853-16030651(+)","FBgn0038391;FBgn0038394;FBgn0038395;FBgn0003117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1617.35,"20E","High","3R"
"3R:16030997-16031655(+)","FBgn0038394;FBgn0024222;FBgn0038391;FBgn0038395;FBgn0003117",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,804.728,"20E","Low","3R"
"3R:16100225-16100861(+)","FBgn0038398;FBgn0010379;FBgn0026059",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,767.599,"20E","Low","3R"
"3R:16189343-16190148(+)","FBgn0038404;FBgn0086370;FBgn0038407;FBgn0010438;FBgn0024491;FBgn0038405;FBgn0051287",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,5,1539.11,"20E","High","3R"
"3R:16279737-16280650(+)","FBgn0020407;FBgn0020399;FBgn0261286;FBgn0250823",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,708.428,"20E","Low","3R"
"3R:16280652-16282264(+)","FBgn0020407;FBgn0020399;FBgn0261286;FBgn0250823",0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,8,690.774,"20E","Low","3R"
"3R:16307984-16308515(+)","FBgn0038412;FBgn0250823;FBgn0011858;FBgn0038414;FBgn0264836;FBgn0012011;FBgn0040271",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,619.834,"20E","Low","3R"
"3R:16320112-16320740(+)","FBgn0038412;FBgn0040271;FBgn0011858;FBgn0038414;FBgn0264836;FBgn0038416;FBgn0012011;FBgn0038415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,600.878,"20E","Low","3R"
"3R:1642949-1643750(+)","FBgn0267431",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1480.26,"20E","High","3R"
"3R:16540353-16540943(+)","FBgn0267694;FBgn0259244",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,699.091,"20E","Low","3R"
"3R:16542565-16543217(+)","FBgn0259244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716.727,"20E","Low","3R"
"3R:16589056-16589564(+)","FBgn0027562;FBgn0020907;FBgn0038447",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,3,0,8,678.078,"20E","Low","3R"
"3R:16631340-16632194(+)","FBgn0038453;FBgn0038449;FBgn0038452;FBgn0038451;FBgn0015520;FBgn0262233;FBgn0038450;FBgn0262742;FBgn0038454",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,791.681,"20E","Low","3R"
"3R:16652046-16652649(+)","FBgn0051217;FBgn0015019;FBgn0003944;FBgn0038453;FBgn0015520;FBgn0038455;FBgn0262742;FBgn0038454;FBgn0015351",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,507.462,"20E","Low","3R"
"3R:16686447-16687138(+)","FBgn0003944",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1388.89,"20E","High","3R"
"3R:16714649-16715323(+)","FBgn0003944",0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,958.222,"20E","Low","3R"
"3R:1680161-1680808(+)","FBgn0267431",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,943.726,"20E","Low","3R"
"3R:1681335-1681980(+)","FBgn0267431",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,987.48,"20E","Low","3R"
"3R:16819255-16820912(+)","FBgn0000014;FBgn0264857",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2898.95,"20E","High","3R"
"3R:16847672-16848349(+)","FBgn0020546;FBgn0264857;FBgn0262462;FBgn0262290",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2323.23,"20E","High","3R"
"3R:16857460-16858159(+)","FBgn0020546;FBgn0264857;FBgn0262462;FBgn0262290",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1585.86,"20E","High","3R"
"3R:16908169-16908782(+)","FBgn0263595;FBgn0264857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.246,"20E","Low","3R"
"3R:16920638-16921455(+)","FBgn0000015;FBgn0264857",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,1908.12,"20E","High","3R"
"3R:16923504-16924032(+)","FBgn0000015;FBgn0264857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,432.578,"20E","Low","3R"
"3R:1693850-1694662(+)","FBgn0267431",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1638.95,"20E","High","3R"
"3R:16941362-16942081(+)","FBgn0278597;FBgn0000015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,945.955,"20E","Low","3R"
"3R:16960215-16960936(+)","FBgn0278597;FBgn0000015;FBgn0015008;FBgn0038458",0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1053.46,"20E","Low","3R"
"3R:16985181-16985862(+)","FBgn0038462;FBgn0015008;FBgn0266748;FBgn0266917;FBgn0267152;FBgn0038463;FBgn0038458;FBgn0266740;FBgn0015011;FBgn0000015;FBgn0038460;FBgn0051274;FBgn0038461;FBgn0043069",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,710.287,"20E","Low","3R"
"3R:16986049-16986948(+)","FBgn0038462;FBgn0015008;FBgn0266748;FBgn0266917;FBgn0267152;FBgn0038463;FBgn0038458;FBgn0266740;FBgn0015011;FBgn0000015;FBgn0038460;FBgn0051274;FBgn0038461;FBgn0043069",1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,5,1247.73,"20E","High","3R"
"3R:17002400-17003118(+)","FBgn0038462;FBgn0004577;FBgn0266748;FBgn0266917;FBgn0267152;FBgn0038461;FBgn0038465;FBgn0266740;FBgn0038466;FBgn0038460;FBgn0051274;FBgn0038463;FBgn0043069",0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,1,7,574.35,"20E","Low","3R"
"3R:1706850-1707528(+)","FBgn0267431",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1028.48,"20E","Low","3R"
"3R:17078037-17078547(+)","FBgn0266465;FBgn0020493;FBgn0038475;FBgn0038473;FBgn0038478;FBgn0038476;FBgn0038474;FBgn0014141",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,528.119,"20E","Low","3R"
"3R:17079107-17079698(+)","FBgn0266465;FBgn0020493;FBgn0038475;FBgn0038473;FBgn0038478;FBgn0038476;FBgn0038474;FBgn0014141",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,5,497.362,"20E","Low","3R"
"3R:17080705-17081418(+)","FBgn0266465;FBgn0020493;FBgn0038475;FBgn0038473;FBgn0038478;FBgn0038476;FBgn0038474;FBgn0014141",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,685.53,"20E","Low","3R"
"3R:17115734-17116504(+)","FBgn0261847;FBgn0051269;FBgn0038481;FBgn0265169;FBgn0266454;FBgn0038479;FBgn0038482;FBgn0051265;FBgn0085307;FBgn0014141",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,7,512.793,"20E","Low","3R"
"3R:17156945-17157862(+)","FBgn0038490;FBgn0038488;FBgn0038487;FBgn0038492;FBgn0264291;FBgn0038491",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,786.823,"20E","Low","3R"
"3R:17248822-17249638(+)","FBgn0038494;FBgn0265199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,558.402,"20E","Low","3R"
"3R:17393239-17393981(+)","FBgn0038499;FBgn0028992;FBgn0262006;FBgn0085309;FBgn0085308;FBgn0025456;FBgn0265043;FBgn0038505;FBgn0261932;FBgn0262825;FBgn0262005;FBgn0262871;FBgn0038504",1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,735.021,"20E","Low","3R"
"3R:17400562-17401374(+)","FBgn0038499;FBgn0262004;FBgn0038506;FBgn0028992;FBgn0262003;FBgn0262006;FBgn0085309;FBgn0085308;FBgn0038508;FBgn0038507;FBgn0025456;FBgn0038505;FBgn0261932;FBgn0265043;FBgn0262005;FBgn0262871;FBgn0038504",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1037.87,"20E","Low","3R"
"3R:17482874-17483431(+)","FBgn0261046",0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,5,469.33,"20E","Low","3R"
"3R:17526844-17527656(+)","FBgn0010926;FBgn0025571;FBgn0265449;FBgn0038515;FBgn0038516",0,0,2,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,1,0,0,9,717.064,"20E","Low","3R"
"3R:17607549-17608229(+)","FBgn0038525;FBgn0051570;FBgn0053534;FBgn0085310;FBgn0038524;FBgn0003375;FBgn0011945;FBgn0038529;FBgn0011840;FBgn0004554;FBgn0038528;FBgn0012002;FBgn0038527;FBgn0038526;FBgn0038523;FBgn0040565;FBgn0011944",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,4,745.406,"20E","Low","3R"
"3R:17644248-17644850(+)","FBgn0051579;FBgn0051575;FBgn0266749;FBgn0051569;FBgn0051577;FBgn0051568;FBgn0038532;FBgn0051573;FBgn0051578;FBgn0266750;FBgn0051580;FBgn0262794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,529.18,"20E","Low","3R"
"3R:17678438-17679176(+)","FBgn0051360;FBgn0038536;FBgn0038533;FBgn0038535;FBgn0051251;FBgn0051249;FBgn0038532;FBgn0000063;FBgn0266405;FBgn0261885;FBgn0051576",1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,7,1891.99,"20E","High","3R"
